Quadrant,Utterance,Object,Current Status,Mentioned,Gesture,Grammatical Role,Previous Status
2,1,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,1,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,1,Q3-C21-Re-Rl,UI,N,N,N,UI
2,1,Q3-C21-Re-Ts,UI,N,N,N,UI
2,1,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,1,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,1,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,1,Q3-C23-Re-Cu,UI,N,N,N,UI
2,1,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,1,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,1,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,1,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,1,Q3-C33-Re-Rl,UI,N,N,N,UI
2,1,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,1,Q4-C11-Re-Pr,A,M,N,NI,UI
2,1,Q4-C11-Gr-Cu,UI,N,N,N,UI
2,1,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,1,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,1,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,1,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,1,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,1,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,1,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,1,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,1,Q4-C23-Re-Sc,UI,N,N,N,UI
2,1,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,1,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,1,Q4-C31-Re-Pr,UI,N,N,N,UI
2,1,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,1,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,1,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,1,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,2,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,2,Q1-C11-Re-Cu,UI,N,N,N,UI
2,2,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,2,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,2,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,2,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,2,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,2,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,2,Q1-C23-Re-Cu,UI,N,N,N,UI
2,2,Q1-C23-Re-Ts,UI,N,N,N,UI
2,2,Q1-C31-Re-Ar,UI,N,N,N,UI
2,2,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,2,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,2,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,2,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,2,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,2,Q2-C11-Ye-Cu,F,N,N,N,F
2,2,Q2-C11-Gr-Ar,F,N,N,N,F
2,2,Q2-C12-Ye-Pr,F,N,N,N,F
2,2,Q2-C12-Re-Pr,F,N,N,N,F
2,2,Q2-C13-Ye-Rs,F,N,N,N,F
2,2,Q2-C13-Ye-Pr,F,N,N,N,F
2,2,Q2-C21-Ye-Rs,F,N,N,N,F
2,2,Q2-C21-Ye-Cu,F,N,N,N,F
2,2,Q2-C22-Gr-Cu,F,N,N,N,F
2,2,Q2-C22-Bl-Rs,F,N,N,N,F
2,2,Q2-C23-Bl-Rl,F,N,N,N,F
2,2,Q2-C23-Bl-Cy,F,N,N,N,F
2,2,Q2-C31-Gr-Ts,F,N,N,N,F
2,2,Q2-C31-Ye-Ar,F,N,N,N,F
2,2,Q2-C32-Gr-Rl,F,N,N,N,F
2,2,Q2-C32-Bl-Pr,F,M,N,NI,F
2,2,Q2-C33-Bl-Cu,F,N,N,N,F
2,2,Q2-C33-Bl-Rl,F,N,N,N,F
2,2,Q3-C11-Re-Rs,UI,N,N,N,UI
2,2,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,2,Q3-C12-Re-Cu,UI,N,N,N,UI
2,2,Q3-C12-Re-Ar,UI,N,N,N,UI
2,2,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,2,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,2,Q3-C21-Re-Rl,UI,N,N,N,UI
2,2,Q3-C21-Re-Ts,UI,N,N,N,UI
2,2,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,2,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,2,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,2,Q3-C23-Re-Cu,UI,N,N,N,UI
2,2,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,2,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,2,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,2,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,2,Q3-C33-Re-Rl,UI,N,N,N,UI
2,2,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,2,Q4-C11-Re-Pr,A,M,N,NI,A
2,2,Q4-C11-Gr-Cu,UI,N,N,N,UI
2,2,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,2,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,2,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,2,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,2,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,2,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,2,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,2,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,2,Q4-C23-Re-Sc,UI,N,N,N,UI
2,2,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,2,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,2,Q4-C31-Re-Pr,UI,N,N,N,UI
2,2,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,2,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,2,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,2,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,3,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,3,Q1-C11-Re-Cu,UI,N,N,N,UI
2,3,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,3,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,3,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,3,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,3,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,3,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,3,Q1-C23-Re-Cu,UI,N,N,N,UI
2,3,Q1-C23-Re-Ts,UI,N,N,N,UI
2,3,Q1-C31-Re-Ar,UI,N,N,N,UI
2,3,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,3,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,3,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,3,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,3,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,3,Q2-C11-Ye-Cu,F,N,N,N,F
2,3,Q2-C11-Gr-Ar,F,N,N,N,F
2,3,Q2-C12-Ye-Pr,F,N,N,N,F
2,3,Q2-C12-Re-Pr,F,N,N,N,F
2,3,Q2-C13-Ye-Rs,F,N,N,N,F
2,3,Q2-C13-Ye-Pr,F,N,N,N,F
2,3,Q2-C21-Ye-Rs,F,N,N,N,F
2,3,Q2-C21-Ye-Cu,F,N,N,N,F
2,3,Q2-C22-Gr-Cu,F,N,N,N,F
2,3,Q2-C22-Bl-Rs,F,N,N,N,F
2,3,Q2-C23-Bl-Rl,F,N,N,N,F
2,3,Q2-C23-Bl-Cy,F,N,N,N,F
2,3,Q2-C31-Gr-Ts,F,N,N,N,F
2,3,Q2-C31-Ye-Ar,F,N,N,N,F
2,3,Q2-C32-Gr-Rl,F,N,N,N,F
2,3,Q2-C32-Bl-Pr,F,M,N,NI,F
2,3,Q2-C33-Bl-Cu,F,N,N,N,F
2,3,Q2-C33-Bl-Rl,F,N,N,N,F
2,3,Q3-C11-Re-Rs,UI,N,N,N,UI
2,3,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,3,Q3-C12-Re-Cu,UI,N,N,N,UI
2,3,Q3-C12-Re-Ar,UI,N,N,N,UI
2,3,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,3,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,3,Q3-C21-Re-Rl,UI,N,N,N,UI
2,3,Q3-C21-Re-Ts,UI,N,N,N,UI
2,3,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,3,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,3,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,3,Q3-C23-Re-Cu,UI,N,N,N,UI
2,3,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,3,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,3,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,3,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,3,Q3-C33-Re-Rl,UI,N,N,N,UI
2,3,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,3,Q4-C11-Re-Pr,A,M,N,nsubj,A
2,3,Q4-C11-Gr-Cu,UI,N,N,N,UI
2,3,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,3,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,3,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,3,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,3,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,3,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,3,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,3,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,3,Q4-C23-Re-Sc,UI,N,N,N,UI
2,3,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,3,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,3,Q4-C31-Re-Pr,UI,N,N,N,UI
2,3,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,3,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,3,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,3,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,4,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,4,Q1-C11-Re-Cu,UI,N,N,N,UI
2,4,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,4,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,4,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,4,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,4,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,4,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,4,Q1-C23-Re-Cu,UI,N,N,N,UI
2,4,Q1-C23-Re-Ts,UI,N,N,N,UI
2,4,Q1-C31-Re-Ar,UI,N,N,N,UI
2,4,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,4,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,4,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,4,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,4,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,4,Q2-C11-Ye-Cu,F,N,N,N,F
2,4,Q2-C11-Gr-Ar,F,N,N,N,F
2,4,Q2-C12-Ye-Pr,F,N,N,N,F
2,4,Q2-C12-Re-Pr,F,N,N,N,F
2,4,Q2-C13-Ye-Rs,F,N,N,N,F
2,4,Q2-C13-Ye-Pr,F,N,N,N,F
2,4,Q2-C21-Ye-Rs,F,N,N,N,F
2,4,Q2-C21-Ye-Cu,F,N,N,N,F
2,4,Q2-C22-Gr-Cu,F,N,N,N,F
2,4,Q2-C22-Bl-Rs,F,N,N,N,F
2,4,Q2-C23-Bl-Rl,F,N,N,N,F
2,4,Q2-C23-Bl-Cy,F,N,N,N,F
2,4,Q2-C31-Gr-Ts,F,N,N,N,F
2,4,Q2-C31-Ye-Ar,F,N,N,N,F
2,4,Q2-C32-Gr-Rl,F,N,N,N,F
2,4,Q2-C32-Bl-Pr,IF,M,N,NI,F
2,4,Q2-C33-Bl-Cu,F,N,N,N,F
2,4,Q2-C33-Bl-Rl,F,N,N,N,F
2,4,Q3-C11-Re-Rs,UI,N,N,N,UI
2,4,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,4,Q3-C12-Re-Cu,UI,N,N,N,UI
2,4,Q3-C12-Re-Ar,UI,N,N,N,UI
2,4,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,4,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,4,Q3-C21-Re-Rl,UI,N,N,N,UI
2,4,Q3-C21-Re-Ts,UI,N,N,N,UI
2,4,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,4,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,4,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,4,Q3-C23-Re-Cu,UI,N,N,N,UI
2,4,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,4,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,4,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,4,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,4,Q3-C33-Re-Rl,UI,N,N,N,UI
2,4,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,4,Q4-C11-Re-Pr,F,N,N,N,A
2,4,Q4-C11-Gr-Cu,UI,N,N,N,UI
2,4,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,4,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,4,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,4,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,4,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,4,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,4,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,4,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,4,Q4-C23-Re-Sc,UI,N,N,N,UI
2,4,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,4,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,4,Q4-C31-Re-Pr,UI,N,N,N,UI
2,4,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,4,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,4,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,4,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,5,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,5,Q1-C11-Re-Cu,UI,N,N,N,UI
2,5,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,5,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,5,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,5,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,5,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,5,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,5,Q1-C23-Re-Cu,UI,N,N,N,UI
2,5,Q1-C23-Re-Ts,UI,N,N,N,UI
2,5,Q1-C31-Re-Ar,UI,N,N,N,UI
2,5,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,5,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,5,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,5,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,5,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,5,Q2-C11-Ye-Cu,F,N,N,N,F
2,5,Q2-C11-Gr-Ar,F,N,N,N,F
2,5,Q2-C12-Ye-Pr,F,N,N,N,F
2,5,Q2-C12-Re-Pr,F,N,N,N,F
2,5,Q2-C13-Ye-Rs,F,N,N,N,F
2,5,Q2-C13-Ye-Pr,F,N,N,N,F
2,5,Q2-C21-Ye-Rs,F,N,N,N,F
2,5,Q2-C21-Ye-Cu,F,N,N,N,F
2,5,Q2-C22-Gr-Cu,F,N,N,N,F
2,5,Q2-C22-Bl-Rs,F,N,N,N,F
2,5,Q2-C23-Bl-Rl,F,N,N,N,F
2,5,Q2-C23-Bl-Cy,F,N,N,N,F
2,5,Q2-C31-Gr-Ts,F,N,N,N,F
2,5,Q2-C31-Ye-Ar,F,N,N,N,F
2,5,Q2-C32-Gr-Rl,F,N,N,N,F
2,5,Q2-C32-Bl-Pr,A,M,N,pobj,IF
2,5,Q2-C33-Bl-Cu,F,N,N,N,F
2,5,Q2-C33-Bl-Rl,F,N,N,N,F
2,5,Q3-C11-Re-Rs,UI,N,N,N,UI
2,5,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,5,Q3-C12-Re-Cu,UI,N,N,N,UI
2,5,Q3-C12-Re-Ar,UI,N,N,N,UI
2,5,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,5,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,5,Q3-C21-Re-Rl,UI,N,N,N,UI
2,5,Q3-C21-Re-Ts,UI,N,N,N,UI
2,5,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,5,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,5,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,5,Q3-C23-Re-Cu,UI,N,N,N,UI
2,5,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,5,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,5,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,5,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,5,Q3-C33-Re-Rl,UI,N,N,N,UI
2,5,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,5,Q4-C11-Re-Pr,F,N,N,N,F
2,5,Q4-C11-Gr-Cu,IF,M,N,dobj,UI
2,5,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,5,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,5,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,5,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,5,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,5,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,5,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,5,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,5,Q4-C23-Re-Sc,UI,N,N,N,UI
2,5,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,5,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,5,Q4-C31-Re-Pr,UI,N,N,N,UI
2,5,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,5,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,5,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,5,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,6,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,6,Q1-C11-Re-Cu,UI,N,N,N,UI
2,6,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,6,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,6,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,6,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,6,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,6,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,6,Q1-C23-Re-Cu,UI,N,N,N,UI
2,6,Q1-C23-Re-Ts,UI,N,N,N,UI
2,6,Q1-C31-Re-Ar,UI,N,N,N,UI
2,6,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,6,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,6,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,6,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,6,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,6,Q2-C11-Ye-Cu,F,N,N,N,F
2,6,Q2-C11-Gr-Ar,F,N,N,N,F
2,6,Q2-C12-Ye-Pr,F,N,N,N,F
2,6,Q2-C12-Re-Pr,F,N,N,N,F
2,6,Q2-C13-Ye-Rs,F,N,N,N,F
2,6,Q2-C13-Ye-Pr,F,N,N,N,F
2,6,Q2-C21-Ye-Rs,F,N,N,N,F
2,6,Q2-C21-Ye-Cu,F,N,N,N,F
2,6,Q2-C22-Gr-Cu,F,N,N,N,F
2,6,Q2-C22-Bl-Rs,F,N,N,N,F
2,6,Q2-C23-Bl-Rl,F,N,N,N,F
2,6,Q2-C23-Bl-Cy,F,N,N,N,F
2,6,Q2-C31-Gr-Ts,F,N,N,N,F
2,6,Q2-C31-Ye-Ar,F,N,N,N,F
2,6,Q2-C32-Gr-Rl,F,N,N,N,F
2,6,Q2-C32-Bl-Pr,A,N,N,N,A
2,6,Q2-C33-Bl-Cu,F,N,N,N,F
2,6,Q2-C33-Bl-Rl,F,N,N,N,F
2,6,Q3-C11-Re-Rs,UI,N,N,N,UI
2,6,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,6,Q3-C12-Re-Cu,UI,N,N,N,UI
2,6,Q3-C12-Re-Ar,UI,N,N,N,UI
2,6,Q3-C13-Gr-Rl,UI,N,N,N,UI
2,6,Q3-C13-Gr-Cy,UI,N,N,N,UI
2,6,Q3-C21-Re-Rl,UI,N,N,N,UI
2,6,Q3-C21-Re-Ts,UI,N,N,N,UI
2,6,Q3-C22-Ye-Cy,UI,N,N,N,UI
2,6,Q3-C22-Gr-Cu,UI,N,N,N,UI
2,6,Q3-C23-Gr-Rl,UI,N,N,N,UI
2,6,Q3-C23-Re-Cu,UI,N,N,N,UI
2,6,Q3-C31-Gr-Rl,UI,N,N,N,UI
2,6,Q3-C31-Gr-Tl,UI,N,N,N,UI
2,6,Q3-C32-Ye-Rl,UI,N,N,N,UI
2,6,Q3-C32-Gr-Cy,UI,N,N,N,UI
2,6,Q3-C33-Re-Rl,UI,N,N,N,UI
2,6,Q3-C33-Ye-Ts,UI,N,N,N,UI
2,6,Q4-C11-Re-Pr,F,N,N,N,F
2,6,Q4-C11-Gr-Cu,IF,N,N,N,IF
2,6,Q4-C12-Gr-Rs,UI,N,N,N,UI
2,6,Q4-C12-Gr-Rl,UI,N,N,N,UI
2,6,Q4-C13-Ye-Cu,UI,N,N,N,UI
2,6,Q4-C13-Ye-Rl,UI,N,N,N,UI
2,6,Q4-C21-Gr-Ar,UI,N,N,N,UI
2,6,Q4-C21-Gr-Rl,UI,N,N,N,UI
2,6,Q4-C22-Gr-Cu,UI,N,N,N,UI
2,6,Q4-C22-Ye-Cy,UI,N,N,N,UI
2,6,Q4-C23-Re-Sc,UI,N,N,N,UI
2,6,Q4-C23-Gr-Rl,UI,N,N,N,UI
2,6,Q4-C31-Gr-Cu,UI,N,N,N,UI
2,6,Q4-C31-Re-Pr,UI,N,N,N,UI
2,6,Q4-C32-Bl-Pr,UI,N,N,N,UI
2,6,Q4-C32-Gr-Rl,UI,N,N,N,UI
2,6,Q4-C33-Ye-Cu,UI,N,N,N,UI
2,6,Q4-C33-Gr-Ts,UI,N,N,N,UI
2,7,Q1-C11-Gr-Ts,UI,N,N,N,UI
2,7,Q1-C11-Re-Cu,UI,N,N,N,UI
2,7,Q1-C12-Gr-Rs,UI,N,N,N,UI
2,7,Q1-C12-Gr-Rl,UI,N,N,N,UI
2,7,Q1-C21-Gr-Pr,UI,N,N,N,UI
2,7,Q1-C21-Gr-Rs,UI,N,N,N,UI
2,7,Q1-C22-Ye-Cu,UI,N,N,N,UI
2,7,Q1-C22-Gr-Cy,UI,N,N,N,UI
2,7,Q1-C23-Re-Cu,UI,N,N,N,UI
2,7,Q1-C23-Re-Ts,UI,N,N,N,UI
2,7,Q1-C31-Re-Ar,UI,N,N,N,UI
2,7,Q1-C31-Gr-Rs,UI,N,N,N,UI
2,7,Q1-C32-Ye-Rl,UI,N,N,N,UI
2,7,Q1-C32-Gr-Cy,UI,N,N,N,UI
2,7,Q1-C33-Ye-Rs,UI,N,N,N,UI
2,7,Q1-C33-Bl-Ar,UI,N,N,N,UI
2,7,Q2-C11-Ye-Cu,F,N,N,N,F
2,7,Q2-C11-Gr-Ar,F,N,N,N,F
2,7,Q2-C12-Ye-Pr,F,N,N,N,F
2,7,Q2-C12-Re-Pr,F,N,N,N,F
2,7,Q2-C13-Ye-Rs,F,N,N,N,F
2,7,Q2-C13-Ye-Pr,F,N,N,N,F
2,7,Q2-C21-Ye-Rs,F,N,N,N,F
2,7,Q2-C21-Ye-Cu,F,N,N,N,F
2,7,Q2-C22-Gr-Cu,F,N,N,N,F
2,7,Q2-C22-Bl-Rs,F,N,N,N,F
2,7,Q2-C23-Bl-Rl,F,N,N,N,F
2,7,Q2-C23-Bl-Cy,F,N,N,N,F
2,7,Q2-C31-Gr-Ts,F,N,N,N,F
2,7,Q2-C31-Ye-Ar,F,N,N,N,F
2,7,Q2-C32-Gr-Rl,F,N,N,N,F
2,7,Q2-C32-Bl-Pr,A,N,N,N,A
2,7,Q2-C33-Bl-Cu,F,N,N,N,F
2,7,Q2-C33-Bl-Rl,F,N,N,N,F
2,7,Q3-C11-Re-Rs,UI,N,N,N,UI
2,7,Q3-C11-Gr-Cu,UI,N,N,N,UI
2,7,Q3-C12-Re-Cu,UI,N,N,N,UI
2,7,Q3-C12-Re-Ar,UI,N,N,N,UI
2,7,Q3-C13-Gr-Rl,UI,N,N,N,UI
